fecha,hora,p_marginal,comEnergia,cPerdidas,cCongestion
2022-05-10,11.5,6330.213875,6225.830833333333,104.38259722222223,0.0
2022-05-11,11.5,6159.4825,6046.572916666667,112.9100138888889,0.0
2022-05-12,11.5,6155.219583333333,6051.704166666666,103.51597222222222,0.0
2022-05-13,11.5,6269.07175,6138.785833333333,130.28544444444444,0.0
2022-05-14,11.5,6205.466819444445,6097.2074999999995,108.25915277777777,0.0
2022-05-15,11.5,5401.364305555555,5398.555416666666,2.807291666666666,0.0
2022-05-16,11.5,5594.198652777777,5582.027916666667,12.17061111111111,0.0
2022-05-17,11.5,5507.579277777778,5501.51875,6.060444444444445,0.0
2022-05-18,11.5,5262.298291666667,5256.982083333333,5.314444444444445,0.0
2022-05-19,11.5,4888.997708333333,4889.954166666666,-0.9571805555555559,0.0
2022-05-20,11.5,5255.0971805555555,5256.53625,-1.438833333333334,0.0
2022-05-21,11.5,4853.491986111111,4851.61125,1.8805972222222223,0.0
2022-05-22,11.5,4332.872222222222,4337.315,-4.444249999999999,0.0
2022-05-23,11.5,4534.588486111111,4531.785833333333,2.8020416666666663,0.0
2022-05-24,11.5,4538.891847222222,4546.212916666666,-7.320930555555557,0.0
2022-05-25,11.5,4660.267680555556,4675.887083333334,2.031041666666667,-17.651180555555555
2022-05-26,11.5,4653.964722222222,4650.5175,3.4476666666666675,0.0
2022-05-27,11.5,4922.347458333334,4911.3875,10.960666666666667,0.0
2022-05-28,11.5,5373.884513888889,5360.71125,13.17273611111111,0.0
2022-05-29,11.5,5036.739402777778,5041.966666666666,-5.227763888888888,0.0
2022-05-30,11.5,5322.688111111111,5297.434166666667,25.253791666666665,0.0
2022-05-31,11.5,5172.951986111111,5148.67,24.282624999999996,0.0
2022-06-01,11.5,4874.352958333333,4850.37875,23.974833333333336,0.0
2022-06-02,11.5,4793.467833333333,4766.9904166666665,26.477583333333335,0.0
2022-06-03,11.5,4619.795236111111,4618.123333333333,1.6712083333333339,0.0
2022-06-04,11.5,5010.4229305555555,5006.799166666667,3.623875000000001,0.0
2022-06-05,11.5,4339.7389861111105,4353.53,-13.790263888888889,0.0
2022-06-06,11.5,4785.3478888888885,4769.557083333333,15.790208333333334,0.0
2022-06-07,11.5,5067.258541666666,5070.358333333334,-3.0989166666666663,0.0
2022-06-08,11.5,5138.5948194444445,5145.990833333333,-7.396930555555556,0.0
2022-06-09,11.5,5045.720847222222,5047.627083333334,-1.9078611111111115,0.0
2022-06-10,11.5,4977.611833333333,4980.26875,-2.6568750000000003,0.0
2022-06-11,11.5,5166.916694444444,5173.6425,-6.725777777777778,0.0
2022-06-12,11.5,5039.600055555556,5062.581666666666,-22.98041666666667,0.0
2022-06-13,11.5,5250.202694444444,5249.515833333333,0.6865833333333324,0.0
2022-06-14,11.5,5242.814625,5241.1466666666665,1.6692777777777779,0.0
2022-06-15,11.5,5361.129013888889,5374.919166666667,-13.790458333333335,0.0
2022-06-16,11.5,5385.093375,5383.5875,1.5060000000000002,0.0
2022-06-17,11.5,5613.814236111111,5588.861666666667,24.952055555555553,0.0
2022-06-18,11.5,5398.367125,5397.720833333334,0.6457916666666678,0.0
2022-06-19,11.5,5973.771055555556,5953.815,19.956611111111112,0.0
2022-06-20,11.5,6461.713375,6342.986666666668,118.72648611111111,0.0
2022-06-21,11.5,6358.701347222222,6300.201666666667,58.49905555555556,0.0
2022-06-22,11.5,6346.247958333333,6285.69,60.55738888888889,0.0
2022-06-23,11.5,6363.522319444445,6297.51375,66.00888888888889,0.0
2022-06-24,11.5,5809.917,5753.7325,56.184666666666665,0.0
2022-06-25,11.5,5824.243180555555,5759.531666666667,64.71194444444444,0.0
2022-06-26,11.5,5482.647125,5425.242916666666,57.404888888888884,0.0
2022-06-27,11.5,5663.0444027777785,5586.314166666667,76.73023611111111,0.0
2022-06-28,11.5,5621.459486111111,5560.687916666667,60.77097222222222,0.0
2022-06-29,11.5,6147.920402777779,6099.9375,47.982458333333334,0.0
2022-06-30,11.5,5963.189972222222,5902.788333333333,60.40247222222222,0.0
2022-07-01,11.5,6000.980180555556,5952.929166666667,48.05066666666667,0.0
2022-07-02,11.5,6441.624458333334,6387.55875,54.06634722222222,0.0
2022-07-03,11.5,6311.591236111111,6266.566666666667,45.02459722222222,0.0
2022-07-04,11.5,6194.760333333334,6141.803333333334,52.95715277777778,0.0
2022-07-05,11.5,5846.898402777777,5809.537083333334,37.361180555555556,0.0
2022-07-06,11.5,5752.422791666667,5769.922500000001,-17.500430555555553,0.0
2022-07-07,11.5,5637.919236111111,5654.402916666667,-16.483166666666666,0.0
2022-07-08,11.5,5710.660208333334,5719.492916666666,-8.832361111111112,0.0
2022-07-09,11.5,6440.844263888889,6456.075833333332,-15.231333333333335,0.0
2022-07-10,11.5,6139.402611111111,6158.331666666666,-18.929166666666667,0.0
2022-07-11,11.5,5907.045958333333,5913.470833333334,-6.425083333333334,0.0
2022-07-12,11.5,6006.964416666667,5998.8533333333335,8.111958333333332,0.0
2022-07-13,11.5,5992.325374999999,5995.582083333333,-3.257208333333334,0.0
2022-07-14,11.5,5961.464472222222,5973.23875,-11.77473611111111,0.0
2022-07-15,11.5,6063.924958333333,6076.976666666667,-13.05198611111111,0.0
2022-07-16,11.5,6019.7138888888885,6037.045833333334,-17.33202777777778,0.0
2022-07-17,11.5,5757.59761111111,5778.211666666666,-20.61416666666667,0.0
2022-07-18,11.5,5357.562555555555,5358.483749999999,-0.9210277777777776,0.0
2022-07-19,11.5,6018.546125,6031.841666666666,-13.296666666666667,0.0
2022-07-20,11.5,6494.374125,6502.635,-8.260277777777778,0.0
2022-07-21,11.5,6123.6885555555555,6125.767083333333,-2.078,0.0
2022-07-22,11.5,6253.633791666667,6249.5216666666665,4.1117083333333335,0.0
2022-07-23,11.5,6177.690569444444,6168.213333333333,9.477375,0.0
2022-07-24,11.5,6141.617,6157.19875,-15.582111111111113,0.0
2022-07-25,11.5,6136.782972222222,6140.777916666666,-3.994444444444446,0.0
2022-07-26,11.5,6269.443027777778,6271.338333333333,-1.8948888888888884,0.0
2022-07-27,11.5,6139.346861111111,6142.246666666666,-2.8992361111111102,0.0
2022-07-28,11.5,6209.6620416666665,6222.438333333333,-12.776805555555555,0.0
2022-07-29,11.5,5955.281888888889,5954.719166666667,0.5630277777777782,0.0
2022-07-30,11.5,6025.190625,6030.389999999999,-5.200236111111111,0.0
2022-07-31,11.5,5936.357513888889,5954.922500000001,-18.56525,0.0
2022-08-01,11.5,6190.843208333334,6193.01875,-2.176305555555556,0.0
2022-08-02,11.5,6330.358638888889,6327.775416666666,2.5824166666666657,0.0
2022-08-03,11.5,6235.236819444444,6241.582083333333,-6.345694444444446,0.0
2022-08-04,11.5,6206.650166666667,6213.953333333334,-7.304722222222223,0.0
2022-08-05,11.5,6093.636819444444,6110.201666666667,-16.564680555555555,0.0
2022-08-06,11.5,6182.073319444445,6197.395416666667,-15.32113888888889,0.0
2022-08-07,11.5,6005.027291666667,6018.495833333333,-13.469222222222223,0.0
2022-08-08,11.5,6101.043958333334,6111.558333333333,-10.513819444444444,0.0
2022-08-09,11.5,6046.0337083333325,6051.78125,-5.746041666666666,0.0
2022-08-10,11.5,6045.573638888888,6066.169583333332,-20.595666666666666,0.0
2022-08-11,11.5,6064.988402777778,6091.704583333333,-26.715611111111112,0.0
2022-08-12,11.5,6045.252430555555,6075.471666666666,-30.218972222222224,0.0
2022-08-13,11.5,6169.407972222222,6204.4470833333335,-35.038777777777774,0.0
2022-08-14,11.5,6000.425736111111,6049.106666666667,-48.680680555555554,0.0
2022-08-15,11.5,6157.187555555555,6176.266250000001,-19.077277777777777,0.0
2022-08-16,11.5,6049.937958333334,6073.270833333333,-23.333402777777778,0.0
2022-08-17,11.5,6039.1547222222225,6047.924166666668,-8.769874999999999,0.0
2022-08-18,11.5,5886.357513888889,5904.425833333333,-18.069097222222222,0.0
2022-08-19,11.5,5916.034624999999,5920.49,-4.45475,0.0
2022-08-20,11.5,5961.551402777777,5975.687083333333,-14.135638888888888,0.0
2022-08-21,11.5,5981.5931388888885,6015.12875,-33.53584722222222,0.0
2022-08-22,11.5,6109.007958333334,6132.175,-23.167374999999996,0.0
2022-08-23,11.5,6253.821083333333,6258.077916666666,-4.257611111111111,0.0
2022-08-24,11.5,6217.315972222223,6240.120000000001,-22.80448611111111,0.0
2022-08-25,11.5,6090.952805555555,6112.319583333333,-21.366569444444444,0.0
2022-08-26,11.5,6209.746541666666,6227.099583333334,-17.355416666666667,0.0
2022-08-27,11.5,6130.09736111111,6158.445000000001,-28.34775,0.0
2022-08-28,11.5,6034.447486111112,6060.872916666666,-26.425416666666667,0.0
2022-08-29,11.5,6032.898444444444,6057.922500000001,-25.023500000000002,0.0
2022-08-30,11.5,6031.677638888889,6061.359166666666,-29.68125,0.0
2022-08-31,11.5,6251.670666666667,6252.02,-0.3495694444444453,0.0
2022-09-01,11.5,6112.480083333334,6127.492916666667,-15.012791666666665,0.0
2022-09-02,11.5,5951.352097222222,5960.391666666666,-9.040902777777777,0.0
2022-09-03,11.5,5955.263208333333,5987.682500000001,-32.41994444444445,0.0
